Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
44.0,36637.1,3069.0916666666667,7.0,6.0,15.0,2.0,17.0,22.0,11.39,5.0,2.0,68.98,35.16813833455672,332.0,1,50.96763021392703,216.85787527599445,1.0,329.0836611767452,Standard
44.0,36637.1,3069.0916666666667,7.0,6.0,15.0,2.0,18.0,20.0,11.39,5.0,2.0,68.98,31.80770999764676,333.0,1,50.96763021392703,125.59207602989204,5.0,380.3494604228477,Standard
20.0,19491.84,1858.32,6.0,4.0,17.0,1.0,24.0,15.0,7.63,7.0,2.0,1158.75,26.58488626714307,394.0,2,12.53361318466754,66.779480703178,2.0,386.51890611215447,Standard
20.0,19491.84,1858.32,6.0,4.0,17.0,1.0,24.0,13.0,11.63,7.0,2.0,1158.75,37.70005878240446,395.0,3,12.53361318466754,29.90732034732883,6.0,383.3910664680036,Standard
20.0,19491.84,1858.32,6.0,4.0,17.0,1.0,24.0,12.0,7.63,7.0,2.0,1158.75,31.55836912236468,399.0,3,12.53361318466754,200.0447861043569,1.0,263.25360071097555,Poor
21.0,19491.84,1858.32,6.0,4.0,17.0,1.0,24.0,16.0,6.63,7.0,2.0,1158.75,38.79208728733509,401.0,3,12.53361318466754,109.69785639322956,4.0,323.6005304221029,Standard
14.0,11253.46,808.7883333333333,3.0,6.0,6.0,4.0,25.0,11.0,16.52,6.0,2.0,1381.81,38.81612666053668,191.0,3,32.591081540714804,105.86978541373152,1.0,232.41796637888697,Standard
15.0,11253.46,808.7883333333333,3.0,6.0,6.0,4.0,25.0,11.0,16.52,6.0,2.0,1381.81,36.664067336397,192.0,3,32.591081540714804,31.12719138787918,2.0,297.1605604047394,Standard
15.0,11253.46,808.7883333333333,3.0,6.0,6.0,4.0,23.0,11.0,16.52,6.0,2.0,1381.81,30.7059114240353,196.0,3,32.591081540714804,60.96049835903997,3.0,257.32725343357856,Standard
19.0,17227.16,1398.5966666666666,8.0,6.0,22.0,6.0,48.0,18.0,13.52,11.0,1.0,2086.83,34.797040349860104,100.0,3,69.89030850526585,118.28404967859602,1.0,241.6853084828048,Poor
19.0,17227.16,1398.5966666666666,8.0,6.0,22.0,6.0,49.0,18.0,7.52,11.0,1.0,2086.83,38.84516989134347,102.0,3,69.89030850526585,142.81977232868266,2.0,207.1495858327181,Standard
19.0,17227.16,1398.5966666666666,8.0,6.0,22.0,6.0,48.0,15.0,7.52,11.0,1.0,2086.83,31.48292051931721,105.0,3,69.89030850526585,68.18986452412297,1.0,291.77949363727777,Poor
17.0,9822.095,785.5079166666666,10.0,8.0,19.0,5.0,35.0,15.0,29.11,8.0,1.0,2813.68,34.53137521953147,40.0,3,22.50769752852936,76.20858401459344,1.0,269.83451012354385,Standard
34.0,17738.305,1419.1920833333334,7.0,4.0,13.0,1.0,18.0,11.0,12.9,6.0,2.0,661.03,35.94506561714571,259.0,3,11.73773832906844,55.5100661345888,2.0,354.6714038696761,Standard
37.0,54315.46,4473.288333333333,8.0,4.0,5.0,4.0,27.0,20.0,17.39,5.0,2.0,286.69,32.27897484068485,239.0,3,109.07534555591047,304.01285549685366,2.0,314.2406322805693,Standard
37.0,54315.46,4473.288333333333,8.0,4.0,5.0,4.0,26.0,20.0,12.39,5.0,2.0,286.69,30.06450654241,240.0,3,109.07534555591047,143.71736717781377,4.0,454.5361205996092,Standard
37.0,54315.46,4473.288333333333,8.0,4.0,5.0,4.0,28.0,20.0,17.39,5.0,2.0,286.69,28.378618590033067,243.0,3,109.07534555591047,39.16156174471283,6.0,539.0919260327099,Standard
30.0,68130.20999999999,5903.517499999999,7.0,5.0,19.0,2.0,24.0,17.0,14.0,5.0,2.0,1069.66,30.170700981242124,206.0,2,58.2531215874777,185.97262756588952,5.0,596.1260008466328,Standard
31.0,68130.20999999999,5903.517499999999,7.0,5.0,19.0,2.0,24.0,17.0,14.0,5.0,2.0,1069.66,28.69907466668816,207.0,3,58.2531215874777,238.08750773686265,5.0,544.0111206756596,Standard
28.0,93226.5,7755.875,5.0,3.0,6.0,4.0,6.0,6.0,2.14,3.0,3.0,121.02,35.74703804873141,353.0,1,244.4259082809272,134.16068977136965,5.0,647.0009019477033,Standard
33.0,78399.12,6568.259999999998,8.0,9.0,29.0,6.0,57.0,15.0,15.27,12.0,1.0,1618.99,39.337740105504615,198.0,2,237.2892496873064,96.2327271901101,5.0,573.3040231225834,Poor
33.0,78399.12,6568.259999999998,8.0,9.0,29.0,6.0,57.0,13.0,15.27,12.0,1.0,1618.99,31.44304932086349,201.0,3,237.2892496873064,325.67829509454816,4.0,353.85845521814537,Poor
33.0,78399.12,6568.259999999998,8.0,9.0,29.0,6.0,57.0,15.0,15.27,12.0,1.0,1618.99,36.12230931671829,203.0,3,237.2892496873064,105.9245750391338,5.0,563.6121752735597,Poor
43.0,57030.99000000001,4986.5825,7.0,3.0,15.0,2.0,14.0,17.0,9.88,6.0,2.0,2522.86,37.876298819974735,205.0,3,69.8582895582342,337.2604056758911,3.0,361.5395547658748,Poor
29.0,50787.69,4209.3075,6.0,7.0,18.0,9.0,44.0,18.0,23.44,10.0,1.0,3261.13,32.651972162628326,65.0,3,314.22052999330145,65.98980934368359,5.0,290.72041066301495,Standard
29.0,50787.69,4209.3075,6.0,7.0,18.0,9.0,48.0,20.0,23.44,10.0,1.0,3261.13,33.502380879817345,67.0,3,314.22052999330145,95.71713292941948,6.0,250.99308707727903,Poor
29.0,50787.69,4209.3075,6.0,7.0,18.0,9.0,44.0,20.0,23.44,10.0,1.0,3261.13,35.15500839193437,71.0,3,314.22052999330145,37.147854169898025,6.0,309.5623658368005,Standard
24.0,82135.84,6699.653333333333,10.0,10.0,29.0,6.0,50.0,23.0,21.89,11.0,1.0,4606.81,35.12406176531358,50.0,3,214.8366986098016,445.0665964014306,2.0,290.0620383221012,Standard
24.0,82135.84,6699.653333333333,10.0,10.0,29.0,6.0,50.0,22.0,21.89,11.0,1.0,4606.81,40.65435102973449,51.0,3,214.8366986098016,125.00144886558644,4.0,590.1271858579453,Standard
24.0,82135.84,6699.653333333333,10.0,10.0,29.0,6.0,50.0,23.0,21.89,11.0,1.0,4606.81,31.666829973488053,52.0,3,214.8366986098016,55.77330444468362,6.0,639.3553302788482,Standard
52.0,29368.56,2483.38,5.0,4.0,3.0,2.0,18.0,13.0,6.92,4.0,3.0,169.07,38.7869619213532,203.0,1,39.97962277245829,118.0718050333898,1.0,380.2865721941519,Standard
52.0,29368.56,2483.38,5.0,4.0,3.0,2.0,18.0,13.0,6.92,4.0,3.0,169.07,30.359888653793917,205.0,2,39.97962277245829,133.89956581578258,3.0,344.4588114117592,Standard
52.0,29368.56,2483.38,5.0,4.0,3.0,2.0,18.0,16.0,6.92,4.0,3.0,169.07,38.42410342090418,207.0,1,39.97962277245829,125.07041314275476,3.0,353.2879640847869,Good
52.0,29368.56,2483.38,5.0,4.0,3.0,2.0,18.0,14.0,6.92,4.0,3.0,169.07,29.95805606882312,208.0,1,39.97962277245829,47.29564082789339,5.0,411.06273639964826,Good
43.0,15302.74,1408.2283333333332,10.0,10.0,24.0,5.0,27.0,19.0,22.23,6.0,1.0,4620.45,34.95325957655696,152.0,3,62.48154696519297,46.553863016916935,2.0,311.78742335122337,Poor
43.0,15302.74,1408.2283333333332,10.0,10.0,24.0,5.0,35.0,22.0,28.23,6.0,1.0,4620.45,29.76001602752957,153.0,3,62.48154696519297,19.08960917060198,6.0,299.2516771975384,Poor
43.0,15302.74,1408.2283333333332,10.0,10.0,24.0,5.0,31.0,19.0,22.23,6.0,1.0,4620.45,26.19330171069847,157.0,2,62.48154696519297,45.709493447873456,5.0,282.6317929202669,Poor
46.0,61540.56,5352.38,7.0,8.0,17.0,4.0,55.0,13.0,17.15,7.0,2.0,1599.3,29.71107521635768,228.0,3,146.19821930099008,203.6081545654756,4.0,445.4316261335344,Poor
44.0,10381.565,1024.1304166666666,8.0,3.0,7.0,4.0,9.0,12.0,10.53,3.0,2.0,728.73,37.89708749168317,297.0,2,22.41371975095517,68.9528254237854,1.0,301.0464964919261,Standard
40.0,16997.715,1201.47625,2.0,2.0,7.0,2.0,3.0,13.0,2.73,1.0,3.0,1204.59,29.89179236611309,263.0,1,26.564625445445124,73.51254519948473,1.0,310.0704543550702,Good
40.0,16997.715,1201.47625,2.0,2.0,7.0,2.0,4.0,12.0,0.73,1.0,3.0,1204.59,33.71031213629935,267.0,1,26.564625445445124,129.77804817987544,1.0,253.80495137467943,Standard
30.0,22434.16,2166.5133333333333,7.0,7.0,8.0,3.0,24.0,19.0,14.670000000000002,7.0,2.0,273.11,31.188134889645468,278.0,3,30.06803814681413,171.4335690700514,1.0,305.14972611646783,Poor
30.0,22434.16,2166.5133333333333,7.0,7.0,8.0,3.0,29.0,19.0,18.67,7.0,2.0,273.11,34.198843653950405,279.0,3,30.06803814681413,192.91904309041809,1.0,283.6642520961012,Standard
30.0,22434.16,2166.5133333333333,7.0,7.0,8.0,3.0,29.0,18.0,18.67,7.0,2.0,273.11,28.10815295166429,281.0,2,30.06803814681413,112.8782012202568,1.0,363.7050939662624,Standard
31.0,22434.16,2166.5133333333333,7.0,7.0,8.0,3.0,29.0,19.0,18.67,7.0,2.0,273.11,27.893173106334547,282.0,3,30.06803814681413,139.71457369446264,4.0,306.86872149205664,Poor
23.0,22934.45,1619.2041666666669,5.0,6.0,17.0,3.0,6.0,19.0,10.45,13.0,2.0,829.3,23.156797185852103,124.0,3,30.924605898189597,110.95667015415,1.0,310.03914061432715,Standard
32.0,28603.64,2539.6366666666668,1.0,1.0,2.0,0.0,12.0,2.0,4.23,4.0,3.0,1428.43,30.547246060381195,375.0,1,0.0,62.528685043124206,6.0,431.43498162354246,Standard
32.0,28603.64,2539.6366666666668,1.0,1.0,2.0,0.0,12.0,2.0,4.23,4.0,3.0,1428.43,28.67598688669631,378.0,1,0.0,49.38547181092164,6.0,444.5781948557449,Good
32.0,28603.64,2539.6366666666668,1.0,1.0,2.0,0.0,12.0,2.0,-1.7699999999999996,4.0,3.0,1428.43,38.322938368053,379.0,1,0.0,64.21954599014036,5.0,439.7441206765264,Good
33.0,28603.64,2539.6366666666668,1.0,1.0,2.0,0.0,12.0,2.0,4.23,4.0,3.0,1428.43,24.76998602456648,381.0,1,0.0,98.2711619112405,3.0,425.69250475542617,Standard
33.0,28603.64,2539.6366666666668,1.0,1.0,2.0,0.0,12.0,2.0,4.23,4.0,3.0,1428.43,32.85659783019819,382.0,1,0.0,129.42887441453465,1.0,414.534792252132,Standard
39.0,53869.44,4359.12,9.0,9.0,24.0,9.0,25.0,16.0,22.05,11.0,1.0,4404.08,34.39904342117454,111.0,3,253.212563285168,335.2905796470102,2.0,127.40885706782193,Poor
40.0,53869.44,4359.12,9.0,9.0,24.0,9.0,20.0,16.0,22.05,12.0,1.0,4404.08,29.011948466677843,115.0,2,253.212563285168,49.93358501412153,6.0,372.7658517007106,Poor
40.0,53869.44,4359.12,9.0,9.0,24.0,9.0,16.0,16.0,22.05,12.0,1.0,4404.08,28.22579251926417,117.0,3,253.212563285168,96.50946668217054,5.0,336.1899700326616,Poor
35.0,20107.21,1631.6008333333332,6.0,6.0,32.0,2.0,10.0,12.0,10.4,11.0,2.0,2544.6,26.739995817965887,230.0,3,27.10639489500224,38.09657203803499,5.0,347.9571164002961,Poor
35.0,20107.21,1631.6008333333332,6.0,6.0,32.0,2.0,15.0,13.0,10.4,11.0,2.0,2544.6,32.423758877939925,232.0,3,27.10639489500224,66.81977464950728,1.0,359.23391378882377,Poor
35.0,20107.21,1631.6008333333332,6.0,6.0,32.0,2.0,15.0,15.0,10.4,11.0,2.0,2544.6,39.920802487948926,234.0,3,27.10639489500224,34.6642771609705,5.0,351.38941127736064,Poor
35.0,20107.21,1631.6008333333332,6.0,6.0,32.0,2.0,15.0,13.0,10.4,11.0,2.0,2544.6,28.187171606182407,236.0,3,27.10639489500224,110.13700137757134,2.0,305.91668706075967,Standard
15.0,8741.32,450.44333333333327,6.0,10.0,28.0,5.0,51.0,24.0,15.77,12.0,1.0,3791.25,25.69148803145631,55.0,3,23.50629756226059,39.979271064534174,2.0,261.55876470653857,Standard
15.0,8741.32,450.44333333333327,6.0,10.0,28.0,5.0,51.0,24.0,15.77,12.0,1.0,3791.25,38.02716331184698,56.0,3,23.50629756226059,39.2526970604082,1.0,272.28533871066446,Standard
16.0,8741.32,450.44333333333327,6.0,10.0,28.0,5.0,51.0,25.0,15.77,17.0,1.0,3791.25,37.15352887462231,60.0,3,23.50629756226059,0.0,6.0,255.56647603385085,Good
16.0,8741.32,450.44333333333327,6.0,10.0,28.0,5.0,51.0,27.0,15.77,17.0,1.0,3791.25,36.417675726951664,61.0,3,23.50629756226059,28.44972983267881,4.0,253.088305938394,Good
21.0,9336.935,887.0779166666665,6.0,6.0,25.0,7.0,44.0,24.0,15.72,10.0,1.0,3572.04,25.943226416445032,167.0,3,40.177514063597606,32.079425872051694,1.0,306.4508517310174,Standard
22.0,9336.935,887.0779166666665,6.0,6.0,25.0,7.0,39.0,24.0,15.72,10.0,1.0,3572.04,24.496014603904435,171.0,3,40.177514063597606,116.6604551258934,1.0,221.8698224771757,Standard
22.0,9336.935,887.0779166666665,6.0,6.0,25.0,7.0,44.0,23.0,15.72,14.0,1.0,3572.04,31.796326866839884,172.0,3,40.177514063597606,12.376224523131835,5.0,286.1540530799372,Standard
22.0,9336.935,887.0779166666665,6.0,6.0,25.0,7.0,38.0,24.0,15.72,14.0,1.0,3572.04,32.979987183970664,173.0,3,40.177514063597606,54.32276858901938,1.0,284.20750901404966,Standard
35.0,35062.63,2995.8858333333333,0.0,5.0,7.0,0.0,17.0,3.0,2.43,3.0,3.0,971.25,38.5327208189286,205.0,1,0.0,36.381190820385655,5.0,513.2073925129479,Poor
35.0,35062.63,2995.8858333333333,0.0,5.0,7.0,0.0,17.0,5.0,12.43,3.0,3.0,971.25,35.60632242227456,206.0,1,0.0,54.98735850405877,4.0,504.6012248292746,Poor
35.0,35062.63,2995.8858333333333,0.0,5.0,7.0,0.0,17.0,5.0,7.43,3.0,3.0,971.25,31.45012505624668,207.0,2,0.0,286.54963839994946,2.0,293.03894493338385,Poor
35.0,35062.63,2995.8858333333333,0.0,5.0,7.0,0.0,17.0,2.0,7.43,3.0,3.0,971.25,28.530099365768123,208.0,1,0.0,110.18598722526932,4.0,449.402596108064,Poor
35.0,35062.63,2995.8858333333333,0.0,5.0,7.0,0.0,13.0,5.0,7.43,3.0,3.0,971.25,29.700778039866805,209.0,1,0.0,86.79693774987938,5.0,462.791645583454,Poor
45.0,56135.76,4974.980000000001,3.0,6.0,20.0,2.0,5.0,19.0,4.4,4.0,2.0,366.46,37.45676915255469,185.0,2,78.06849718311086,195.15766897739343,2.0,504.2718338394959,Standard
45.0,56135.76,4974.980000000001,3.0,6.0,20.0,2.0,5.0,19.0,4.4,4.0,2.0,366.46,40.43253867572165,187.0,2,78.06849718311086,118.763436615278,6.0,540.6660662016111,Poor
45.0,56135.76,4974.980000000001,3.0,6.0,20.0,2.0,5.0,17.0,4.4,4.0,2.0,366.46,27.88423163486028,189.0,1,78.06849718311086,285.9658085486738,1.0,423.4636942682153,Poor
45.0,56135.76,4974.980000000001,3.0,6.0,20.0,2.0,4.0,19.0,4.4,4.0,2.0,366.46,36.76534710135081,190.0,1,78.06849718311086,63.67372881142912,5.0,605.7557740054601,Poor
36.0,19749.04,1544.753333333333,7.0,7.0,17.0,8.0,42.0,25.0,8.96,8.0,1.0,3655.44,35.99966872211453,66.0,3,128.3315287002651,118.86586537891245,3.0,177.2779392541558,Poor
37.0,19749.04,1544.753333333333,7.0,7.0,17.0,8.0,44.0,25.0,8.96,8.0,1.0,3655.44,36.99035136288632,67.0,3,128.3315287002651,123.92951129801791,1.0,192.2142933350504,Poor
27.0,37889.06,3034.421666666666,9.0,7.0,15.0,5.0,34.0,23.0,16.72,9.0,1.0,2063.0,29.970034082424828,223.0,3,94.7879956533391,246.73259447532368,3.0,231.92157653800388,Poor
27.0,37889.06,3034.421666666666,9.0,7.0,15.0,5.0,34.0,23.0,16.72,9.0,1.0,2063.0,36.80621589007354,224.0,3,94.7879956533391,285.4767448450419,2.0,203.17742616828568,Poor
27.0,37889.06,3034.421666666666,9.0,7.0,15.0,5.0,34.0,24.0,23.72,9.0,1.0,2063.0,33.850212102894545,226.0,3,94.7879956533391,208.09414287038769,2.0,280.5600281429398,Poor
26.0,80673.29999999999,6822.774999999999,7.0,4.0,7.0,4.0,16.0,12.0,13.17,4.0,2.0,326.98,38.010197580368335,143.0,3,176.27890992524624,105.48974209794324,5.0,650.5088479768103,Standard
26.0,80673.29999999999,6822.774999999999,7.0,4.0,7.0,4.0,16.0,14.0,13.17,4.0,2.0,326.98,31.08462575375084,145.0,3,176.27890992524624,255.7815984472354,2.0,530.2169916275183,Standard
26.0,80673.29999999999,6822.774999999999,7.0,4.0,7.0,4.0,16.0,12.0,13.17,5.0,2.0,326.98,26.870049799176712,148.0,3,176.27890992524624,239.14072061053065,5.0,516.8578694642231,Standard
16.0,15039.8,1458.3166666666666,6.0,7.0,13.0,6.0,9.0,20.0,12.56,7.0,2.0,1641.56,38.865684664822375,64.0,2,44.3816698302161,119.82376926620196,2.0,261.6262275702486,Poor
17.0,15039.8,1458.3166666666666,6.0,7.0,13.0,6.0,14.0,17.0,12.56,8.0,2.0,1641.56,31.83938673127738,69.0,3,44.3816698302161,62.99909903339376,1.0,328.4508978030568,Poor
24.0,16311.665,1184.3054166666668,5.0,6.0,6.0,4.0,12.0,14.0,8.9,3.0,2.0,598.76,30.710569297519555,230.0,1,35.26657980732981,114.03250694683696,1.0,259.1314549124999,Standard
24.0,16311.665,1184.3054166666668,5.0,6.0,6.0,4.0,12.0,17.0,8.9,3.0,2.0,598.76,24.558216275100342,232.0,1,35.26657980732981,121.63811643086036,1.0,251.5258454284765,Standard
32.0,41905.36,3299.113333333333,10.0,10.0,20.0,3.0,53.0,20.0,19.24,8.0,2.0,1525.87,36.71286489348947,208.0,3,60.20972307738735,100.74833740043547,5.0,418.9532728555105,Poor
32.0,41905.36,3299.113333333333,10.0,10.0,20.0,3.0,50.0,20.0,19.24,10.0,2.0,1525.87,31.69598577368202,213.0,3,60.20972307738735,89.74394490439167,5.0,429.9576653515544,Standard
28.0,77142.69,6617.5575,3.0,5.0,6.0,6.0,14.0,14.0,18.21,6.0,2.0,523.92,37.3547653260149,182.0,3,196.81398137081788,49.76419892264521,6.0,655.1775697065368,Standard
28.0,77142.69,6617.5575,3.0,5.0,6.0,6.0,14.0,19.0,21.21,10.0,2.0,523.92,24.76821854734139,187.0,2,196.81398137081788,49.14318961421463,6.0,655.7985790149677,Standard
28.0,77142.69,6617.5575,3.0,5.0,6.0,6.0,14.0,13.0,13.21,10.0,2.0,523.92,31.342293651600976,189.0,3,196.81398137081788,273.8079333669825,4.0,451.1338352621996,Standard
43.0,7388.705,441.72541666666666,3.0,6.0,30.0,7.0,21.0,19.0,10.32,8.0,2.0,1911.25,29.841287357077704,73.0,3,35.272634262120974,17.30791586852336,1.0,281.5919915360223,Poor
43.0,7388.705,441.72541666666666,3.0,6.0,30.0,7.0,22.0,17.0,10.32,8.0,2.0,1911.25,22.90396235979636,74.0,3,35.272634262120974,43.10709668354,2.0,245.79281072100568,Poor
44.0,7388.705,441.72541666666666,3.0,6.0,30.0,7.0,18.0,19.0,10.32,8.0,2.0,1911.25,26.16872736722421,78.0,3,35.272634262120974,46.61473124707064,1.0,252.285176157475,Poor
44.0,7388.705,441.72541666666666,3.0,6.0,30.0,7.0,19.0,19.0,10.32,8.0,2.0,1911.25,24.87602048880149,79.0,3,35.272634262120974,17.59939309815983,1.0,281.30051430638594,Standard
35.0,73542.28,5907.5233333333335,0.0,3.0,5.0,0.0,13.0,2.0,10.15,3.0,3.0,834.87,27.605990129415847,213.0,1,0.0,338.6531564364239,1.0,542.0991768969095,Poor
38.0,66858.27,5770.5225,3.0,6.0,20.0,4.0,8.0,8.0,7.16,4.0,2.0,601.58,41.43926554671177,335.0,1,175.0151817473682,224.4092709948504,3.0,447.6277972577816,Standard
39.0,20818.74,1762.8950000000002,8.0,5.0,15.0,3.0,20.0,15.0,17.18,6.0,2.0,1821.25,37.75960389452511,118.0,3,44.88416187910022,57.58807682249389,4.0,333.81726129840587,Poor
39.0,20818.74,1762.8950000000002,8.0,5.0,15.0,3.0,21.0,13.0,17.18,8.0,2.0,1821.25,24.52581793689752,120.0,3,44.88416187910022,167.99469745501492,2.0,243.4106406658849,Standard
39.0,20818.74,1762.8950000000002,8.0,5.0,15.0,3.0,21.0,13.0,17.18,8.0,2.0,1821.25,29.98413362335792,122.0,3,44.88416187910022,66.16133840358786,4.0,325.243999717312,Poor
22.0,34113.61,2552.800833333333,0.0,6.0,5.0,0.0,3.0,2.0,-3.56,4.0,3.0,634.84,27.345692214010388,223.0,2,0.0,55.49310664604339,5.0,449.78697668729,Standard
33.0,14629.52,1309.1266666666668,1.0,4.0,4.0,1.0,9.0,8.0,5.69,3.0,3.0,493.52,36.103838746327305,260.0,1,10.159547761396103,52.525061879556645,4.0,328.2280570257139,Standard
33.0,14629.52,1309.1266666666668,1.0,4.0,4.0,1.0,9.0,9.0,4.69,8.0,3.0,493.52,31.41497595847688,265.0,2,10.159547761396103,146.4817165379443,1.0,264.2714023673264,Poor
29.0,44667.5,3545.291666666666,5.0,6.0,18.0,4.0,10.0,8.0,19.79,8.0,2.0,1148.67,38.18582854587429,223.0,3,148.45254432992184,131.81224064555911,5.0,324.26438169118575,Standard
29.0,44667.5,3545.291666666666,5.0,6.0,18.0,4.0,10.0,8.0,19.79,8.0,2.0,1148.67,26.70517641158691,224.0,3,148.45254432992184,124.07503839570164,5.0,332.00158394104324,Standard
29.0,44667.5,3545.291666666666,5.0,6.0,18.0,4.0,10.0,8.0,19.79,8.0,2.0,1148.67,38.1920431708461,226.0,2,148.45254432992184,147.55380462795276,5.0,308.5228177087921,Standard
37.0,32100.8,2962.066666666666,8.0,6.0,33.0,7.0,21.0,17.0,0.7799999999999998,14.0,1.0,4312.83,32.776343460681794,6.0,3,119.65147578042637,357.89773919723785,1.0,108.65745168900236,Poor
37.0,32100.8,2962.066666666666,8.0,6.0,33.0,7.0,21.0,17.0,2.78,14.0,1.0,4312.83,24.80350954181652,8.0,3,119.65147578042637,145.38502551173897,1.0,321.17016537450127,Poor
37.0,32100.8,2962.066666666666,8.0,6.0,33.0,7.0,23.0,17.0,2.78,14.0,1.0,4312.83,39.03377321512298,10.0,3,119.65147578042637,92.0207908471752,2.0,364.5344000390651,Standard
29.0,24424.7,2051.3916666666664,8.0,5.0,7.0,0.0,24.0,11.0,6.01,3.0,2.0,626.57,35.1337882134653,268.0,3,0.0,33.29935237549108,5.0,421.8398142911756,Standard
29.0,24424.7,2051.3916666666664,8.0,5.0,7.0,0.0,24.0,11.0,13.01,3.0,2.0,626.57,38.554933862695,269.0,3,0.0,67.21400110609777,3.0,407.92516556056887,Standard
54.0,32495.66,2594.971666666667,3.0,7.0,18.0,1.0,10.0,18.0,10.39,1.0,2.0,1099.57,38.21494220702271,206.0,2,23.96570416283441,310.8234921742688,1.0,214.7079703295635,Standard
54.0,32495.66,2594.971666666667,3.0,7.0,18.0,1.0,10.0,18.0,10.39,1.0,2.0,1099.57,31.66567711754549,210.0,2,23.96570416283441,102.55674636432276,5.0,382.97471613950967,Standard
54.0,32495.66,2594.971666666667,3.0,7.0,18.0,1.0,10.0,18.0,17.39,1.0,2.0,1099.57,24.763897600222567,211.0,3,23.96570416283441,138.49722092623898,2.0,377.0342415775933,Standard
49.0,73180.20000000001,6146.350000000001,4.0,5.0,20.0,1.0,30.0,10.0,9.98,3.0,2.0,59.55,33.54791186740496,334.0,1,38.52937703508513,321.6722857462923,4.0,514.4333372186228,Standard
49.0,73180.20000000001,6146.350000000001,4.0,5.0,20.0,1.0,30.0,10.0,9.98,3.0,2.0,59.55,35.761252496684754,336.0,1,38.52937703508513,112.85886528262836,5.0,713.2467576822867,Standard
32.0,28703.71,2625.975833333333,6.0,3.0,8.0,2.0,24.0,12.0,12.83,4.0,2.0,899.47,25.103914519082643,336.0,3,37.84251487821013,149.114654648734,1.0,365.6404138063892,Standard
32.0,28703.71,2625.975833333333,6.0,3.0,8.0,2.0,24.0,14.0,12.83,4.0,2.0,899.47,30.47204486115924,337.0,3,37.84251487821013,102.17831200117256,1.0,412.5767564539507,Standard
32.0,28703.71,2625.975833333333,6.0,3.0,8.0,2.0,24.0,13.0,12.83,4.0,2.0,899.47,36.10112825908997,339.0,3,37.84251487821013,168.79923988489202,3.0,325.95582857023123,Good
32.0,28703.71,2625.975833333333,6.0,3.0,8.0,2.0,24.0,13.0,12.83,4.0,2.0,899.47,33.91678101901711,340.0,3,37.84251487821013,50.07858840249319,6.0,414.6764800526301,Good
32.0,28703.71,2625.975833333333,6.0,3.0,8.0,2.0,25.0,13.0,14.83,6.0,2.0,899.47,26.050775967231,342.0,3,37.84251487821013,269.878154272715,2.0,234.87691418240823,Good
37.0,55444.56,4815.38,10.0,7.0,17.0,6.0,41.0,20.0,2.73,12.0,1.0,1310.68,31.74727547238145,187.0,3,171.90826771273657,165.0332936707794,5.0,394.59643861648414,Poor
34.0,19810.745,1506.8954166666665,1.0,4.0,11.0,3.0,1.0,10.0,2.47,4.0,3.0,227.12,26.26826110624768,265.0,2,40.60045754449212,97.48307615953811,2.0,292.60600796263645,Standard
51.0,30961.62,2283.135,5.0,7.0,11.0,0.0,10.0,4.0,6.52,1.0,3.0,1304.15,28.715877750910288,307.0,1,0.0,94.66637530673414,3.0,403.6471246932658,Poor
51.0,30961.62,2283.135,5.0,7.0,11.0,0.0,10.0,9.0,6.52,1.0,3.0,1304.15,37.1845098586479,312.0,1,0.0,79.47258562287305,1.0,438.84091437712686,Poor
51.0,30961.62,2283.135,5.0,7.0,11.0,0.0,6.0,6.0,6.52,1.0,3.0,1304.15,36.24759854422384,313.0,1,0.0,176.96475668454377,2.0,331.3487433154562,Poor
23.0,77253.54,6301.794999999999,2.0,7.0,12.0,2.0,13.0,5.0,4.28,6.0,3.0,565.23,32.12304037386671,250.0,2,85.98323032673036,86.19111159356724,5.0,708.0051580797023,Standard
44.0,41541.8,3199.816666666667,3.0,4.0,12.0,4.0,13.0,10.0,11.49,2.0,3.0,1052.87,23.42230615434925,190.0,1,87.351794708439,59.0727159787864,5.0,423.55715597944135,Standard
45.0,41541.8,3199.816666666667,3.0,4.0,12.0,4.0,13.0,6.0,11.49,2.0,3.0,1052.87,29.25028273465584,193.0,1,87.351794708439,282.2724870549452,1.0,240.3573849032825,Standard
45.0,41541.8,3199.816666666667,3.0,4.0,12.0,4.0,13.0,8.0,11.49,2.0,3.0,1052.87,33.68810843576576,194.0,1,87.351794708439,97.59949963736914,5.0,385.0303723208586,Standard
45.0,41541.8,3199.816666666667,3.0,4.0,12.0,4.0,13.0,10.0,11.49,2.0,3.0,1052.87,33.99695990749157,195.0,2,87.351794708439,109.59538485045162,2.0,403.0344871077761,Standard
45.0,41541.8,3199.816666666667,3.0,4.0,12.0,4.0,13.0,8.0,15.49,4.0,3.0,1052.87,29.376039556917444,196.0,1,87.351794708439,192.9240514197361,4.0,299.70582053849165,Standard
